Feature,SAFE total score,number of enriched nodes,number of enriched samples,SAFE enriched score,enriched abundance ratio,enriched SAFE score ratio
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella haemolysans_B,5.762708715279233,12,16,5.762708715279231,1.0,0.9999999999999997
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195,5.689578167010688,11,27,5.689578167010689,0.8088950011879398,1.0000000000000002
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_G,9.211998695979043,11,53,5.689343376859945,1.0,0.6176014092732443
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_E,9.929221067388234,11,62,5.689343376859945,1.0,0.5729898990310688
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__;s__,8.981038144643135,11,53,5.689343376859945,1.0,0.6334839341767448
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae,7.313211791734382,11,22,5.663379593477299,1.0,0.7744038809156636
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella;s__Bittarella massiliensis,9.397778300092014,11,32,5.663379593477299,1.0,0.602629622942036
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-354;s__CAG-354 sp900553015,6.202579198143581,11,40,5.6631448033265555,1.0,0.9130306316800474
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436035,9.215671219608527,11,45,5.6631448033265555,0.729859966318228,0.6145124612602141
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__,7.0446526457633665,11,54,5.589414369948747,1.0,0.793426539392287
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium;s__Propionibacterium freudenreichii,9.192896894322285,11,53,5.530619938620521,1.0,0.6016188370432329
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius,8.909840259000685,11,53,5.530408627484849,1.0,0.6207079438823893
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__,8.983856321969183,11,53,5.496844102908588,1.0,0.6118579712218425
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lapidilactobacillus;s__Lapidilactobacillus dextrinicus,8.932918170718073,11,61,5.496632791772916,1.0,0.615323311680025
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp000417505,5.794580366793928,11,20,5.470645529375198,0.47268574199751484,0.9440969290416521
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-724;s__CAG-724 sp003524145,9.125657187604707,11,53,5.470434218239527,1.0,0.5994564671649035
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__UBA2730;s__,8.68885744655945,11,53,5.470434218239527,1.0,0.629591894203037
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter youngae,6.723456717198005,11,26,5.4492397361794875,0.9655257231240018,0.8104818645207928
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-127;s__CAG-127 sp900539705,8.82316311803449,11,53,5.449028425043816,1.0,0.6175821927066084
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__,12.875375603829154,11,42,5.426442653931009,0.5959579532601641,0.4214589788213384
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1663;s__UMGS1663 sp900553865,9.152771891505411,11,53,5.426442653931009,1.0,0.5928742372534413
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__,8.601983171784745,11,55,5.423041162646098,1.0,0.630440801190375
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__,8.961539752443924,11,53,5.423041162646098,1.0,0.6051461369869131
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS2037;s__,7.625015385210807,11,43,5.422829851510427,0.8931443765194235,0.7111893652081468
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp900550895,9.298955944680602,11,59,5.317182215831355,1.0,0.5718042162435462
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__Monoglobus pectinilyticus,8.462917681961192,10,13,5.310156351189732,0.29033309387038286,0.6274616569304924
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F,5.914083766104296,10,32,5.310156351189732,0.4615298336018597,0.8978831821125216
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-611;s__,9.731761319616684,10,55,5.310156351189732,1.0,0.5456521360101431
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp900550455,5.668701896802482,10,12,5.310156351189732,0.4960521165838599,0.9367499734260161
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc lactis,5.310156351189731,10,12,5.310156351189732,0.9781078667674207,1.0000000000000002
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp003529475,7.373607976872605,10,25,5.310156351189732,0.33393279001888704,0.7201571290262637
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__UBA1191 sp900066305,5.730009145269946,10,14,5.310156351189732,0.3140525950080929,0.926727378013559
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia coccoides,7.7651726602013795,10,25,5.309921561038988,0.6034192008856775,0.6838124267672474
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae,7.040280651236968,10,19,5.309921561038988,0.8071716107466111,0.7542201545766563
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_B;s__Campylobacter_B ureolyticus,6.201596793549031,10,37,5.309921561038988,1.0,0.8562184446693514
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella sp000526575,5.607963174418911,10,14,5.309921561038988,0.8752547985104393,0.9468538568977308
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-433;g__CAG-594;s__CAG-594 sp900547225,7.403871537757652,10,16,5.309921561038988,0.5831914126186237,0.7171817520009482
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-354;s__CAG-354 sp900552655,7.03299989328174,10,16,5.309921561038988,1.0,0.7550009443496907
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus;s__Latilactobacillus sakei,10.292642262232386,10,23,5.309921561038988,1.0,0.5158948912975541
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella denticariosi,8.552017393070653,11,53,5.231009233052644,1.0,0.611669620467694
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000308055,6.799617426583325,11,17,5.1282232374159,0.5679457928699255,0.7541929075843216
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp002451795,8.904897316997127,10,53,5.1174222870876305,1.0,0.5746750473270259
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea muris,7.51612229715683,11,19,5.098018387426775,0.7228128084665963,0.6782777323028969
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__QHMH01;s__QHMH01 sp003258795,8.928785219439549,10,53,5.06981792035853,1.0,0.5678060112052687
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__,8.360768444844409,10,55,5.06981792035853,0.9743866123912753,0.6063818121269448
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter segnis_A,8.81568794040127,10,53,5.06981792035853,1.0,0.575090447238286
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum,5.353819691585615,10,14,5.069606609222859,0.8350827811133086,0.9469139607354647
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter segnis,8.779166335613235,10,53,5.069606609222859,1.0,0.5774587717580523
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900550285,12.347636324647203,10,41,5.035830773510927,0.5138952569211934,0.40783763313945925
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus vaginalis,8.962679806518903,10,53,5.035830773510926,0.03537415774175452,0.5618666383516425
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900540995,5.496341210361124,10,15,5.035830773510926,1.0,0.9162150930546138
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium gallicum,5.551966948050647,11,18,5.019751425700703,1.0,0.9041392848102581
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella catena,8.429179206392567,10,40,4.937572567889802,0.8092224837296197,0.5857714549650599
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella buccae,10.250074973276302,11,26,4.909534183308238,0.47809584237822705,0.4789754412634281
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900120195,8.639266870284272,10,53,4.844010155053144,1.0,0.5606969003023462
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria subflava_B,5.22377366174101,10,24,4.8438223229325486,0.6975143825770164,0.9272649690794932
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I sp900546495,5.095484917989564,10,32,4.842363834431602,0.7118429102903944,0.9503244367058529
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes,4.772812823992134,10,12,4.772812823992133,1.0,0.9999999999999998
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudopneumoniae_O,9.075080630275036,9,53,4.667810333424765,0.7383167938050683,0.514354695412034
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp900555625,5.875889544547395,9,16,4.667810333424765,0.8457759588898109,0.7944006261581821
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__UMGS1502;s__,8.962398490812474,9,53,4.667810333424765,1.0,0.5208215566636349
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprophilus,4.917273244073049,9,19,4.667810333424765,0.9063600030853116,0.9492680397720487
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Proteus;s__Proteus mirabilis,8.524998004690111,9,10,4.667810333424765,1.0,0.5475438622808737
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena sp003481775,6.119536498873135,9,19,4.667810333424765,0.5301567436912838,0.7627718756615482
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__,6.480575964187838,9,21,4.667810333424765,0.5270262721945785,0.7202770801884655
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__CAG-882 sp900545175,5.9917996140464425,9,21,4.667810333424765,0.9011187228878323,0.7790331176099617
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A;s__Ruminococcus_A sp003011855,5.878562798756718,9,19,4.667810333424765,0.3695970220115888,0.7940393754766012
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11957;s__,6.476347040525596,9,27,4.667599022289094,0.8296928812144942,0.720714778420875
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1375;s__UMGS1375 sp900551235,4.940622040052725,9,27,4.667599022289094,1.0,0.9447391410331972
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__Lancefieldella sp000564995,4.8032477015548185,9,14,4.667599022289094,1.0,0.9717589664963948
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1994;s__,7.469343262347089,9,52,4.667599022289094,1.0,0.6249008591984827
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_A;s__Haemophilus_A sputorum,8.968741934803468,10,27,4.5362494788475765,0.8144337225724886,0.5057843688471542
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp002391315,5.277266539394675,10,16,4.528672216669034,1.0,0.8581473349626363
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__An172;s__An172 sp002160515,5.344579298860206,9,16,4.4757784038313115,1.0,0.8374426037210868
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp004135645,5.410811528846524,9,16,4.4757784038313115,0.9345271986390576,0.8271917031243292
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata_C,8.415717186888465,9,53,4.4757784038313115,1.0,0.5318356480425095
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar,5.58595058251356,9,14,4.4755905717107165,1.0,0.8012227293455209
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_B;s__Citrobacter_B koseri,6.778256349337867,9,15,4.4281740371022105,1.0,0.6532910248422186
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus_A,4.643861112038561,9,27,4.394398201390278,1.0,0.9462811430769138
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__CAG-307;s__CAG-307 sp900547045,4.6334575513213805,9,27,4.394210369269683,1.0,0.9483653018503496
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__,5.346759523933368,10,26,4.381349205895632,0.8676793497796427,0.8194401087768527
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella variicola,7.997155573969413,9,14,4.237027887550557,0.17420737788320367,0.5298168640537645
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__,7.57566719064197,9,12,4.237027887550557,0.255959344233524,0.559294354005473
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,14.164491045682642,9,17,4.137973088681837,0.2316162014261768,0.2921370824646112
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium animalis,4.135700380414759,9,14,4.135700380414759,1.0,1.0
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella_A;s__,5.321595300600801,10,16,4.089335919498859,1.0,0.7684417338231598
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900540095,4.507968267197841,8,10,4.038536492684667,1.0,0.895866220281765
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes sp000508985,9.98388121255596,8,22,4.038536492684667,0.5596722042713088,0.4045056633492103
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus;s__Coprobacillus cateniformis,5.891100707440862,8,14,4.038536492684667,0.31597513459226917,0.6855317356200887
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus_A,4.8524461967349515,8,11,4.038536492684667,0.3429105643270656,0.8322681651580316
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705,6.139637481959856,8,11,4.038536492684667,0.5896514905892924,0.6577809365049858
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A sp900543175,5.357923677378967,8,19,4.038536492684667,1.0,0.7537502838525448
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum;s__Varibaculum cambriense,4.4708849785599085,8,10,4.038536492684667,1.0,0.9032968891061691
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp000437755,4.74600642940088,8,26,4.038348660564072,0.6536275415755086,0.8508940560103413
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus lutetiensis,4.971497137574188,8,14,4.038348660564072,0.31320300553715474,0.8123003089034383
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__;s__,5.679601992970584,9,28,4.02879495011602,0.6937737039425245,0.7093445905368543
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7096;s__UBA7096 sp900553975,5.035943994232127,8,19,3.8473903431330134,1.0,0.763985927472503
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541985,4.974778920840894,8,13,3.8473903431330134,1.0,0.7733791600296247
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Negativicoccaceae;g__Negativicoccus;s__Negativicoccus succinicivorans,3.872352890375873,8,11,3.8473903431330134,1.0,0.99355364866025
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp900543415,5.163578679615801,8,13,3.8473903431330134,0.8379677839875154,0.7451015239336453
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis,8.156459481626175,8,32,3.8473903431330134,0.8340601240515112,0.47169857850700053
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345,5.313891590381927,8,15,3.8472259900274928,0.8790594101645759,0.7239940681121384
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_H,3.8472259900274928,8,14,3.8472259900274928,0.5011227707333654,1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae,3.8472259900274928,8,14,3.8472259900274928,0.4814314874976307,1.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UMGS1907;s__,3.7997859764039132,8,14,3.7997859764039132,1.0,1.0
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum;s__,5.140135674147501,8,13,3.7996216232983926,1.0,0.7392064848421662
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus paragasseri,6.782226522560464,8,23,3.7996216232983926,0.271680464807359,0.560232190809212
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_A,8.167093748810007,9,41,3.7769445854533483,0.8134030969082676,0.46245882582205833
